Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground
DUB-WAR,1_5,22.01100359,99.97916498,20.21671563,43.10971859,118.646189,31.93446463,DUB_WAR,DUB-WAR-1_DUB-WAR-5,"['ADO', 'ARM', 'TOY', 'WET', 'BOA', 'ELF', 'GAL']",DUB-1_WAR-1_DUB-5_WAR-5,"['ARM-DUB-1', 'DUB-WET-1', 'ADO-DUB-5', 'DUB-TOY-5', 'ELF-WAR-1', 'GAL-WAR-1', 'BOA-WAR-5']","['ADO-DUB', 'ARM-DUB', 'DUB-TOY', 'DUB-WET', 'BOA-WAR', 'ELF-WAR', 'GAL-WAR']","['ARM-1', 'WET-1', 'ADO-5', 'TOY-5', 'ELF-1', 'GAL-1', 'BOA-5']",0
ALA-MIX,3,-82.31358541,116.370628,-59.92703137,-74.19261141,120.025893,-24.32966137,ALA_MIX,ALA-MIX-3,"['AGO', 'OIL', 'INK', 'AIM', 'OAR', 'WAX']",ALA-3_MIX-3,"['AGO-ALA-3', 'ALA-OIL-3', 'ALA-INK-3', 'AGO-MIX-3', 'AIM-MIX-3', 'MIX-OAR-3', 'MIX-WAX-3']","['AGO-ALA', 'ALA-OIL', 'ALA-INK', 'AGO-MIX', 'AIM-MIX', 'MIX-OAR', 'MIX-WAX']","['AGO-3', 'OIL-3', 'INK-3', 'AGO-3', 'AIM-3', 'OAR-3', 'WAX-3']",0
OAR-ZIG,3,-112.1824644,49.38235198,-42.43610337,-102.5536564,87.41918798,-30.73944437,OAR_ZIG,OAR-ZIG-3,"['EGO', 'FLY', 'MIX', 'TAX', 'DAY', 'PAW']",OAR-3_ZIG-4,"['EGO-OAR-3', 'FLY-OAR-3', 'MIX-OAR-3', 'OAR-TAX-3', 'DAY-ZIG-4', 'PAW-ZIG-4']","['EGO-OAR', 'FLY-OAR', 'MIX-OAR', 'OAR-TAX', 'DAY-ZIG', 'PAW-ZIG']","['EGO-3', 'FLY-3', 'MIX-3', 'TAX-3', 'DAY-4', 'PAW-4']",0
GUT-SIP,3,-58.81736041,125.501099,-69.18081237,-28.66803741,143.011165,-49.45211537,GUT_SIP,GUT-SIP-3,"['INK', 'HEX', 'WAX', 'MAY', 'RUM']",GUT-3_SIP-3,"['GUT-INK-3', 'GUT-HEX-3', 'GUT-WAX-3', 'HEX-SIP-3', 'MAY-SIP-3', 'RUM-SIP-3', 'SIP-WAX-3']","['GUT-INK', 'GUT-HEX', 'GUT-WAX', 'HEX-SIP', 'MAY-SIP', 'RUM-SIP', 'SIP-WAX']","['INK-3', 'HEX-3', 'WAX-3', 'HEX-3', 'MAY-3', 'RUM-3', 'WAX-3']",0
GET-HIP,10,-32.92354741,-153.773805,-35.38363137,-11.22186041,-141.007733,-17.57409037,GET_HIP,GET-HIP-10,"['CAB', 'COP', 'OAK', 'NEW', 'FOR', 'SAD', 'RUG']",GET-10_HIP-10,"['CAB-GET-10', 'COP-GET-10', 'GET-OAK-10', 'GET-NEW-10', 'FOR-HIP-10', 'HIP-SAD-10', 'HIP-RUG-10', 'HIP-NEW-10']","['CAB-GET', 'COP-GET', 'GET-OAK', 'GET-NEW', 'FOR-HIP', 'HIP-SAD', 'HIP-RUG', 'HIP-NEW']","['CAB-10', 'COP-10', 'OAK-10', 'NEW-10', 'FOR-10', 'SAD-10', 'RUG-10', 'NEW-10']",0
EGG-FOR,10,-1.859306406,-159.398511,-11.69254437,4.830568594,-149.573482,21.92542263,EGG_FOR,EGG-FOR-10,"['ALL', 'RUG', 'PIG', 'MOO', 'OAK', 'HIP']",EGG-10_FOR-10,"['ALL-EGG-10', 'EGG-RUG-10', 'EGG-PIG-10', 'EGG-MOO-10', 'FOR-OAK-10', 'FOR-HIP-10']","['ALL-EGG', 'EGG-RUG', 'EGG-PIG', 'EGG-MOO', 'FOR-OAK', 'FOR-HIP']","['ALL-10', 'RUG-10', 'PIG-10', 'MOO-10', 'OAK-10', 'HIP-10']",0
GET-NEW,10,-41.25973241,-141.007733,-42.06623437,-11.22186041,-135.328682,-35.38363137,GET_NEW,GET-NEW-10,"['CAB', 'COP', 'OAK', 'HIP', 'WOW', 'USE']",GET-10_NEW-10,"['CAB-GET-10', 'COP-GET-10', 'GET-OAK-10', 'GET-HIP-10', 'COP-NEW-10', 'HIP-NEW-10', 'NEW-WOW-10', 'NEW-USE-10']","['CAB-GET', 'COP-GET', 'GET-OAK', 'GET-HIP', 'COP-NEW', 'HIP-NEW', 'NEW-WOW', 'NEW-USE']","['CAB-10', 'COP-10', 'OAK-10', 'HIP-10', 'COP-10', 'HIP-10', 'WOW-10', 'USE-9']",1
SAY-WIZ,4,-108.8266474,31.44797198,-6.289134372,-94.22729741,61.19367898,16.15277063,SAY_WIZ,SAY-WIZ-4,"['BED', 'ICE', 'PAW', 'FLY', 'GIN', 'TAX', 'ZZZ']",SAY-4_WIZ-4,"['BED-SAY-4', 'ICE-SAY-4', 'PAW-SAY-4', 'GIN-WIZ-4', 'TAX-WIZ-4', 'FLY-WIZ-5', 'WIZ-ZZZ-4']","['BED-SAY', 'ICE-SAY', 'PAW-SAY', 'FLY-WIZ', 'GIN-WIZ', 'TAX-WIZ', 'WIZ-ZZZ']","['BED-4', 'ICE-4', 'PAW-4', 'GIN-4', 'TAX-4', 'FLY-5', 'ZZZ-6']",0
EYE-IVY,7,93.61091659,11.58407098,-12.75042237,97.34155959,14.98342398,16.20123563,EYE_IVY,EYE-IVY-7,"['ACE', 'GAS', 'SUN', 'POP', 'FIX', 'TAG']",EYE-7_IVY-7,"['ACE-EYE-7', 'EYE-SUN-7', 'EYE-POP-7', 'EYE-GAS-7', 'IVY-SUN-2', 'IVY-TAG-2', 'FIX-IVY-7', 'IVY-SUN-7', 'GAS-IVY-11']","['ACE-EYE', 'EYE-GAS', 'EYE-SUN', 'EYE-POP', 'FIX-IVY', 'GAS-IVY', 'IVY-SUN', 'IVY-TAG']","['ACE-7', 'SUN-7', 'POP-7', 'GAS-11', 'SUN-2', 'TAG-2', 'FIX-7', 'SUN-7', 'GAS-11']",0
GAS-TUX,11,98.01878059,-15.46935902,-22.75135137,108.4933236,-13.78822502,8.027349628,GAS_TUX,GAS-TUX-11,"['EYE', 'IVY', 'ODD', 'FOX', 'PAY']",GAS-11_TUX-8,"['GAS-ODD-11', 'EYE-GAS-7', 'GAS-IVY-11', 'FOX-TUX-2', 'PAY-TUX-8']","['EYE-GAS', 'GAS-IVY', 'GAS-ODD', 'FOX-TUX', 'PAY-TUX']","['ODD-11', 'EYE-7', 'IVY-7', 'FOX-2', 'PAY-8']",0
NOM-SPY,1,57.90937859,89.93827798,-41.34419237,74.50482659,124.876711,-8.540843372,NOM_SPY,NOM-SPY-1,"['ARM', 'BIO', 'BRO', 'DUI', 'JOY', 'LEG', 'PIE']",NOM-1_SPY-1,"['ARM-NOM-1', 'BIO-NOM-1', 'DUI-NOM-2', 'BRO-NOM-7', 'JOY-SPY-1', 'LEG-SPY-1', 'PIE-SPY-1']","['ARM-NOM', 'BIO-NOM', 'BRO-NOM', 'DUI-NOM', 'JOY-SPY', 'LEG-SPY', 'PIE-SPY']","['ARM-1', 'BIO-1', 'DUI-2', 'BRO-7', 'JOY-1', 'LEG-1', 'PIE-1']",0
ELK-USE,9,-74.04124941,-98.69556402,-51.81747737,-66.40635841,-76.36781602,-38.83893637,ELK_USE,ELK-USE-9,"['WIG', 'NOR', 'TAT', 'WOW', 'COP', 'NEW', 'ONO']",ELK-9_USE-9,"['ELK-WIG-9', 'ELK-NOR-9', 'ELK-TAT-9', 'ELK-WOW-9', 'COP-USE-9', 'ONO-USE-9', 'USE-WIG-9', 'NEW-USE-10']","['ELK-WIG', 'ELK-NOR', 'ELK-TAT', 'ELK-WOW', 'COP-USE', 'NEW-USE', 'ONO-USE', 'USE-WIG']","['WIG-9', 'NOR-9', 'TAT-9', 'WOW-9', 'COP-9', 'ONO-9', 'WIG-9', 'NEW-10']",0
LAB-ZAP,13,-37.12603241,-88.78774802,49.77636063,-18.45769141,-72.32935502,62.35637563,LAB_ZAP,LAB-ZAP-13,"['LAM', 'YAK', 'OLD', 'GOO', 'PIG', 'TAU']",LAB-13_ZAP-13,"['LAB-YAK-13', 'LAB-OLD-13', 'LAB-LAM-12', 'LAB-YAK-12', 'GOO-ZAP-13', 'PIG-ZAP-13', 'TAU-ZAP-13', 'YAK-ZAP-13']","['LAB-LAM', 'LAB-YAK', 'LAB-OLD', 'GOO-ZAP', 'PIG-ZAP', 'TAU-ZAP', 'YAK-ZAP']","['YAK-13', 'OLD-13', 'LAM-12', 'YAK-12', 'GOO-13', 'PIG-13', 'TAU-13', 'YAK-13']",0
RUG-SAD,10,-46.30678341,-146.611042,5.949316628,-19.93212741,-142.987594,11.08167163,RUG_SAD,RUG-SAD-10,"['ALL', 'DAD', 'EGG', 'HIP', 'GOO', 'KEY']",RUG-10_SAD-10,"['ALL-RUG-10', 'DAD-RUG-10', 'EGG-RUG-10', 'HIP-RUG-10', 'ALL-SAD-10', 'GOO-SAD-10', 'HIP-SAD-10', 'KEY-SAD-9']","['ALL-RUG', 'DAD-RUG', 'EGG-RUG', 'HIP-RUG', 'ALL-SAD', 'GOO-SAD', 'HIP-SAD', 'KEY-SAD']","['ALL-10', 'DAD-10', 'EGG-10', 'HIP-10', 'ALL-10', 'GOO-10', 'HIP-10', 'KEY-9']",0
FIG-KEY,12,-69.18783341,-117.131377,11.78622063,-68.95094441,-94.26845802,33.62420063,FIG_KEY,FIG-KEY-12,"['ART', 'BUG', 'GOO', 'YAK', 'NOR', 'SAD', 'WIG']",FIG-12_KEY-12,"['ART-FIG-12', 'BUG-FIG-12', 'FIG-GOO-12', 'FIG-YAK-12', 'KEY-NOR-12', 'KEY-NOR-9', 'KEY-WIG-9', 'KEY-SAD-9']","['ART-FIG', 'BUG-FIG', 'FIG-GOO', 'FIG-YAK', 'KEY-NOR', 'KEY-SAD', 'KEY-WIG']","['ART-12', 'BUG-12', 'GOO-12', 'YAK-12', 'NOR-12', 'NOR-9', 'WIG-9', 'SAD-10']",0
LAW-RIB,14,0.777001594,-26.85873602,65.73183363,10.22523459,-2.205857017,78.78930963,LAW_RIB,LAW-RIB-14,"['ERA', 'FOG', 'LIE', 'TAU', 'IRE', 'JUG']",LAW-14_RIB-14,"['ERA-LAW-14', 'FOG-LAW-14', 'LAW-LIE-14', 'LAW-TAU-14', 'ERA-RIB-14', 'FOG-RIB-14', 'IRE-RIB-14', 'ERA-RIB-6', 'FOG-RIB-6', 'JUG-RIB-6']","['ERA-LAW', 'FOG-LAW', 'LAW-LIE', 'LAW-TAU', 'ERA-RIB', 'FOG-RIB', 'IRE-RIB', 'JUG-RIB']","['ERA-14', 'FOG-14', 'LIE-14', 'TAU-14', 'ERA-14', 'FOG-14', 'IRE-14', 'ERA-6', 'FOG-6', 'JUG-6']",0
PAW-SAY,4,-113.3547044,18.42387798,-36.97350437,-108.8266474,31.44797198,-6.289134372,PAW_SAY,PAW-SAY-4,"['CUP', 'DAY', 'ZIG', 'VAN', 'BED', 'ICE', 'WIZ']",PAW-4_SAY-4,"['CUP-PAW-4', 'DAY-PAW-4', 'PAW-ZIG-4', 'PAW-VAN-4', 'BED-SAY-4', 'ICE-SAY-4', 'SAY-WIZ-4']","['CUP-PAW', 'DAY-PAW', 'PAW-ZIG', 'PAW-VAN', 'BED-SAY', 'ICE-SAY', 'SAY-WIZ']","['CUP-4', 'DAY-4', 'ZIG-4', 'VAN-4', 'BED-4', 'ICE-4', 'WIZ-4']",0
DUH-SOY,6,-51.47386841,5.233506983,63.01992663,-25.26962541,6.414220983,63.54871163,DUH_SOY,DUH-SOY-6,"['ACT', 'TRY', 'NAN', 'MOP', 'JUG']",DUH-6_SOY-6,"['ACT-DUH-6', 'DUH-TRY-6', 'DUH-NAN-6', 'DUH-MOP-6', 'JUG-SOY-6', 'MOP-SOY-6', 'NAN-SOY-6']","['ACT-DUH', 'DUH-TRY', 'DUH-NAN', 'DUH-MOP', 'JUG-SOY', 'MOP-SOY', 'NAN-SOY']","['ACT-6', 'TRY-6', 'NAN-6', 'MOP-6', 'JUG-6', 'MOP-6', 'NAN-6']",0
FIX-GIG,11,47.13816959,-23.18064902,23.39753763,74.09911959,-9.163696017,50.88486063,FIX_GIG,FIX-GIG-11,"['ACE', 'MAC', 'POP', 'IVY', 'ERA', 'IRE']",FIX-11_GIG-11,"['FIX-MAC-11', 'ACE-FIX-7', 'FIX-MAC-7', 'FIX-POP-7', 'FIX-IVY-7', 'GIG-MAC-11', 'ERA-GIG-14', 'GIG-IRE-14']","['ACE-FIX', 'FIX-MAC', 'FIX-POP', 'FIX-IVY', 'ERA-GIG', 'GIG-IRE', 'GIG-MAC']","['MAC-11', 'ACE-7', 'MAC-7', 'POP-7', 'IVY-7', 'MAC-11', 'ERA-14', 'IRE-14']",0
ASK-TUB,2,100.5588706,63.81006798,-67.54861437,107.6198766,65.11660398,-42.85213937,ASK_TUB,ASK-TUB-2,"['FRO', 'ORC', 'GUN', 'OFF', 'DIG', 'DUI', 'SKY']",ASK-2_TUB-2,"['ASK-ORC-2', 'ASK-GUN-2', 'ASK-OFF-2', 'ASK-FRO-2', 'DIG-TUB-2', 'DUI-TUB-2', 'GUN-TUB-2', 'SKY-TUB-2']","['ASK-FRO', 'ASK-ORC', 'ASK-GUN', 'ASK-OFF', 'DIG-TUB', 'DUI-TUB', 'GUN-TUB', 'SKY-TUB']","['ORC-2', 'GUN-2', 'OFF-2', 'FRO-1', 'DIG-2', 'DUI-2', 'GUN-2', 'SKY-2']",0
IRE-RIB,14,0.777001594,-3.166204017,68.58317463,36.45626059,-2.205857017,78.78930963,IRE_RIB,IRE-RIB-14,"['AHI', 'EVE', 'GIG', 'YES', 'ERA', 'FOG', 'JUG', 'LAW']",IRE-14_RIB-14,"['EVE-IRE-14', 'GIG-IRE-14', 'AHI-IRE-7', 'IRE-YES-7', 'ERA-RIB-14', 'FOG-RIB-14', 'LAW-RIB-14', 'ERA-RIB-6', 'FOG-RIB-6', 'JUG-RIB-6']","['AHI-IRE', 'EVE-IRE', 'GIG-IRE', 'IRE-YES', 'ERA-RIB', 'FOG-RIB', 'JUG-RIB', 'LAW-RIB']","['EVE-14', 'GIG-14', 'AHI-7', 'YES-7', 'ERA-14', 'FOG-14', 'LAW-14', 'ERA-6', 'FOG-6', 'JUG-6']",0
EVE-OLD,14,-0.811181406,-60.86001002,69.58921863,30.91119559,-41.28148002,71.98093063,EVE_OLD,EVE-OLD-14,"['FAX', 'IRE', 'LIE', 'HOT', 'LAB']",EVE-14_OLD-14,"['EVE-IRE-14', 'EVE-LIE-14', 'EVE-FAX-14', 'HOT-OLD-13', 'LAB-OLD-13']","['EVE-FAX', 'EVE-IRE', 'EVE-LIE', 'HOT-OLD', 'LAB-OLD']","['IRE-14', 'LIE-14', 'FAX-11', 'HOT-13', 'LAB-13']",0
WIG-WOW,9,-83.42824041,-124.594124,-20.98122137,-59.45124641,-103.036941,-20.00325837,WIG_WOW,WIG-WOW-9,"['ELK', 'KEY', 'KIT', 'USE', 'COP', 'NEW']",WIG-9_WOW-9,"['ELK-WIG-9', 'KEY-WIG-9', 'KIT-WIG-9', 'USE-WIG-9', 'COP-WOW-10', 'NEW-WOW-10', 'COP-WOW-9', 'ELK-WOW-9']","['ELK-WIG', 'KEY-WIG', 'KIT-WIG', 'USE-WIG', 'COP-WOW', 'ELK-WOW', 'NEW-WOW']","['ELK-9', 'KEY-9', 'KIT-9', 'USE-9', 'COP-10', 'NEW-10', 'COP-9', 'ELK-9']",0
KEG-WHY,8,85.82889359,-61.09995302,-20.31834037,93.63453159,-60.24863902,7.293060628,KEG_WHY,KEG-WHY-8,"['COW', 'ODD', 'WAS', 'JAR', 'LUG', 'PAY', 'SAW']",KEG-8_WHY-8,"['COW-KEG-11', 'KEG-ODD-11', 'KEG-WAS-11', 'JAR-WHY-8', 'LUG-WHY-8', 'PAY-WHY-8', 'SAW-WHY-8']","['COW-KEG', 'KEG-ODD', 'KEG-WAS', 'JAR-WHY', 'LUG-WHY', 'PAY-WHY', 'SAW-WHY']","['COW-11', 'ODD-11', 'WAS-11', 'JAR-8', 'LUG-8', 'PAY-8', 'SAW-8']",0
BOY-ETA,2,97.82119359,-10.49737002,-68.75523137,108.4197686,11.93373498,-50.66639537,BOY_ETA,BOY-ETA-2,"['BAH', 'FOX', 'CIS', 'ORC', 'PAY', 'WIN']",BOY-2_ETA-2,"['BAH-BOY-2', 'BOY-FOX-2', 'BOY-CIS-2', 'BOY-ORC-2', 'CIS-ETA-2', 'ETA-PAY-8', 'ETA-WIN-8']","['BAH-BOY', 'BOY-FOX', 'BOY-CIS', 'BOY-ORC', 'CIS-ETA', 'ETA-PAY', 'ETA-WIN']","['BAH-2', 'FOX-2', 'CIS-2', 'ORC-2', 'CIS-2', 'PAY-8', 'WIN-8']",0
NEW-WOW,10,-56.48277041,-135.328682,-42.06623437,-41.25973241,-131.871081,-17.25148337,NEW_WOW,NEW-WOW-10,"['COP', 'GET', 'HIP', 'USE', 'ELK', 'WIG']",NEW-10_WOW-10,"['COP-NEW-10', 'GET-NEW-10', 'HIP-NEW-10', 'NEW-USE-10', 'COP-WOW-10', 'COP-WOW-9', 'ELK-WOW-9', 'WIG-WOW-9']","['COP-NEW', 'GET-NEW', 'HIP-NEW', 'NEW-USE', 'COP-WOW', 'ELK-WOW', 'WIG-WOW']","['COP-10', 'GET-10', 'HIP-10', 'USE-9', 'COP-10', 'COP-9', 'ELK-9', 'WIG-9']",0
GAS-ODD,11,85.97783059,-36.78945902,8.027349628,98.01878059,-13.78822502,22.52835163,GAS_ODD,GAS-ODD-11,"['EYE', 'IVY', 'TUX', 'AIR', 'COW', 'KEG']",GAS-11_ODD-11,"['EYE-GAS-7', 'GAS-IVY-11', 'GAS-TUX-11', 'AIR-ODD-11', 'COW-ODD-11', 'KEG-ODD-11']","['EYE-GAS', 'GAS-IVY', 'GAS-TUX', 'AIR-ODD', 'COW-ODD', 'KEG-ODD']","['EYE-7', 'IVY-7', 'TUX-8', 'AIR-11', 'COW-11', 'KEG-11']",0
ALA-OIL,3,-74.19261141,104.268151,-24.32966137,-57.16906441,120.025893,-4.853784372,ALA_OIL,ALA-OIL-3,"['AGO', 'INK', 'MIX', 'VOW', 'SHY', 'TAX']",ALA-3_OIL-3,"['AGO-ALA-3', 'ALA-INK-3', 'ALA-MIX-3', 'AGO-OIL-3', 'OIL-TAX-3', 'OIL-VOW-5', 'OIL-SHY-5']","['AGO-ALA', 'ALA-INK', 'ALA-MIX', 'AGO-OIL', 'OIL-VOW', 'OIL-SHY', 'OIL-TAX']","['AGO-3', 'INK-3', 'MIX-3', 'AGO-3', 'TAX-3', 'VOW-5', 'SHY-5']",0
LEG-SPY,1,53.69602259,124.876711,-68.68453837,57.90937859,137.684574,-41.34419237,LEG_SPY,LEG-SPY-1,"['OVA', 'WHO', 'RAW', 'NIX', 'JOY', 'NOM', 'PIE']",LEG-1_SPY-1,"['LEG-OVA-1', 'LEG-WHO-1', 'LEG-RAW-1', 'LEG-NIX-1', 'JOY-SPY-1', 'NOM-SPY-1', 'PIE-SPY-1']","['LEG-OVA', 'LEG-WHO', 'LEG-RAW', 'LEG-NIX', 'JOY-SPY', 'NOM-SPY', 'PIE-SPY']","['OVA-1', 'WHO-1', 'RAW-1', 'NIX-1', 'JOY-1', 'NOM-1', 'PIE-1']",0
PAY-WHY,8,93.63453159,-61.09995302,-34.32920937,104.2987506,-39.62004702,-20.31834037,PAY_WHY,PAY-WHY-8,"['ETA', 'LUG', 'TUX', 'WIN', 'JAR', 'KEG', 'SAW']",PAY-8_WHY-8,"['ETA-PAY-8', 'LUG-PAY-8', 'PAY-TUX-8', 'PAY-WIN-8', 'JAR-WHY-8', 'KEG-WHY-8', 'LUG-WHY-8', 'SAW-WHY-8']","['ETA-PAY', 'LUG-PAY', 'PAY-TUX', 'PAY-WIN', 'JAR-WHY', 'KEG-WHY', 'LUG-WHY', 'SAW-WHY']","['ETA-8', 'LUG-8', 'TUX-8', 'WIN-8', 'JAR-8', 'KEG-8', 'LUG-8', 'SAW-8']",0
RUM-SIP,3,-28.66803741,135.503937,-69.18081237,-21.85544841,143.011165,-29.20266437,RUM_SIP,RUM-SIP-3,"['INK', 'MAY', 'PIE', 'REF', 'GUT', 'HEX', 'WAX']",RUM-3_SIP-3,"['INK-RUM-3', 'MAY-RUM-3', 'REF-RUM-5', 'PIE-RUM-1', 'GUT-SIP-3', 'HEX-SIP-3', 'MAY-SIP-3', 'SIP-WAX-3']","['INK-RUM', 'MAY-RUM', 'PIE-RUM', 'REF-RUM', 'GUT-SIP', 'HEX-SIP', 'MAY-SIP', 'SIP-WAX']","['INK-3', 'MAY-3', 'REF-5', 'PIE-1', 'GUT-3', 'HEX-3', 'MAY-3', 'WAX-3']",1
FAX-ZOO,11,52.93065359,-79.92789602,45.84201263,53.59552959,-53.90876502,53.84225463,FAX_ZOO,FAX-ZOO-11,"['AIR', 'EVE', 'LIE', 'EAR', 'JAM', 'WAS']",FAX-11_ZOO-11,"['AIR-FAX-11', 'FAX-LIE-11', 'EVE-FAX-14', 'EAR-ZOO-11', 'JAM-ZOO-11', 'LIE-ZOO-11', 'WAS-ZOO-11']","['AIR-FAX', 'EVE-FAX', 'FAX-LIE', 'EAR-ZOO', 'JAM-ZOO', 'LIE-ZOO', 'WAS-ZOO']","['AIR-11', 'LIE-11', 'EVE-14', 'EAR-11', 'JAM-11', 'LIE-11', 'WAS-11']",0
FAN-NAN,6,-56.65210441,24.70875698,41.61903863,-53.57925541,51.12708598,53.57610463,FAN_NAN,FAN-NAN-6,"['MOP', 'FUN', 'ZZZ', 'DUH', 'SOY']",FAN-6_NAN-6,"['FAN-MOP-6', 'FAN-ZZZ-6', 'FAN-FUN-6', 'DUH-NAN-6', 'MOP-NAN-6', 'NAN-SOY-6', 'NAN-ZZZ-6']","['FAN-MOP', 'FAN-FUN', 'FAN-ZZZ', 'DUH-NAN', 'MOP-NAN', 'NAN-SOY', 'NAN-ZZZ']","['MOP-6', 'ZZZ-6', 'FUN-5', 'DUH-6', 'MOP-6', 'SOY-6', 'ZZZ-6']",0
BOA-NAY,5,-14.06673741,88.98864298,32.01739663,-4.902155406,113.990935,50.76425863,BOA_NAY,BOA-NAY-5,"['WAR', 'SHY', 'FUN', 'JOB', 'PLY', 'REF']",BOA-5_NAY-5,"['BOA-WAR-5', 'BOA-SHY-5', 'FUN-NAY-5', 'JOB-NAY-5', 'NAY-PLY-5', 'NAY-REF-5']","['BOA-WAR', 'BOA-SHY', 'FUN-NAY', 'JOB-NAY', 'NAY-PLY', 'NAY-REF']","['WAR-5', 'SHY-5', 'FUN-5', 'JOB-5', 'PLY-5', 'REF-5']",0
BED-SAY,4,-108.8266474,-6.208093017,-12.62538737,-96.50953441,31.44797198,-6.289134372,BED_SAY,BED-SAY-4,"['AGE', 'ICE', 'MAD', 'PAW', 'WIZ']",BED-4_SAY-4,"['BED-MAD-12', 'BED-ICE-4', 'AGE-BED-9', 'ICE-SAY-4', 'PAW-SAY-4', 'SAY-WIZ-4']","['AGE-BED', 'BED-ICE', 'BED-MAD', 'ICE-SAY', 'PAW-SAY', 'SAY-WIZ']","['MAD-12', 'ICE-4', 'AGE-9', 'ICE-4', 'PAW-4', 'WIZ-4']",0
OFF-WHO,2,56.10229159,60.63561298,-84.02869737,79.07137459,110.670883,-81.79092937,OFF_WHO,OFF-WHO-2,"['ASK', 'CIS', 'GUN', 'TAG', 'FRO', 'LEG', 'NIX', 'RAW']",OFF-2_WHO-1,"['ASK-OFF-2', 'CIS-OFF-2', 'GUN-OFF-2', 'OFF-TAG-2', 'FRO-WHO-1', 'LEG-WHO-1', 'NIX-WHO-1', 'RAW-WHO-1']","['ASK-OFF', 'CIS-OFF', 'GUN-OFF', 'OFF-TAG', 'FRO-WHO', 'LEG-WHO', 'NIX-WHO', 'RAW-WHO']","['ASK-2', 'CIS-2', 'GUN-2', 'TAG-2', 'FRO-1', 'LEG-1', 'NIX-1', 'RAW-1']",1
AHI-IRE,7,39.02183059,-0.069158017,64.71688063,40.26749259,34.45504998,66.84420363,AHI_IRE,AHI-IRE-7,"['NIL', 'ERA', 'EVE', 'GIG', 'YES', 'RIB']",AHI-7_IRE-7,"['AHI-NIL-7', 'AHI-ERA-7', 'EVE-IRE-14', 'GIG-IRE-14', 'IRE-RIB-14', 'IRE-YES-7']","['AHI-NIL', 'AHI-ERA', 'EVE-IRE', 'GIG-IRE', 'IRE-YES', 'IRE-RIB']","['NIL-7', 'ERA-7', 'EVE-14', 'GIG-14', 'RIB-14', 'YES-7']",0
JAM-PIG,13,5.820940594,-117.48782,33.97493563,30.08529959,-105.085851,49.11054163,JAM_PIG,JAM-PIG-13,"['HOT', 'ZOO', 'MOO', 'ALL', 'EGG', 'ZAP']",JAM-13_PIG-13,"['JAM-ZOO-11', 'HOT-JAM-13', 'JAM-MOO-13', 'ALL-PIG-10', 'EGG-PIG-10', 'HOT-PIG-13', 'PIG-ZAP-13']","['HOT-JAM', 'JAM-ZOO', 'JAM-MOO', 'ALL-PIG', 'EGG-PIG', 'HOT-PIG', 'PIG-ZAP']","['ZOO-11', 'HOT-13', 'MOO-10', 'ALL-10', 'EGG-10', 'HOT-13', 'ZAP-13']",0
ERA-LAW,14,10.22523459,-26.85873602,62.12956063,13.73802359,14.67203198,65.73183363,ERA_LAW,ERA-LAW-14,"['AHI', 'RIB', 'YES', 'GIG', 'FOG', 'LIE', 'TAU']",ERA-14_LAW-14,"['ERA-RIB-14', 'ERA-GIG-14', 'AHI-ERA-7', 'ERA-YES-7', 'ERA-RIB-6', 'FOG-LAW-14', 'LAW-RIB-14', 'LAW-LIE-14', 'LAW-TAU-14']","['AHI-ERA', 'ERA-RIB', 'ERA-YES', 'ERA-GIG', 'FOG-LAW', 'LAW-RIB', 'LAW-LIE', 'LAW-TAU']","['RIB-14', 'GIG-14', 'AHI-7', 'YES-7', 'RIB-6', 'FOG-14', 'RIB-14', 'LIE-14', 'TAU-14']",0
OIL-TAX,3,-95.65655241,74.10019898,-15.13246137,-57.16906441,104.268151,-4.853784372,OIL_TAX,OIL-TAX-3,"['AGO', 'ALA', 'VOW', 'SHY', 'DAY', 'MOM', 'OAR', 'WIZ']",OIL-3_TAX-3,"['AGO-OIL-3', 'ALA-OIL-3', 'OIL-VOW-5', 'OIL-SHY-5', 'MOM-TAX-3', 'OAR-TAX-3', 'DAY-TAX-4', 'TAX-WIZ-4']","['AGO-OIL', 'ALA-OIL', 'OIL-VOW', 'OIL-SHY', 'DAY-TAX', 'MOM-TAX', 'OAR-TAX', 'TAX-WIZ']","['AGO-3', 'ALA-3', 'VOW-5', 'SHY-5', 'MOM-3', 'OAR-3', 'DAY-4', 'WIZ-4']",0
EGO-GYM,3,-101.3163384,52.41292698,-80.80211637,-99.14678941,74.90171698,-61.52199537,EGO_GYM,EGO-GYM-3,"['AIM', 'BOX', 'LID', 'OAR', 'CUP', 'MOM']",EGO-3_GYM-3,"['AIM-EGO-3', 'EGO-LID-3', 'EGO-OAR-3', 'BOX-EGO-4', 'GYM-MOM-3', 'GYM-LID-3', 'BOX-GYM-4', 'CUP-GYM-4']","['AIM-EGO', 'BOX-EGO', 'EGO-LID', 'EGO-OAR', 'BOX-GYM', 'CUP-GYM', 'GYM-MOM', 'GYM-LID']","['AIM-3', 'LID-3', 'OAR-3', 'BOX-4', 'MOM-3', 'LID-3', 'BOX-4', 'CUP-4']",0
