Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground
JAR-PAY,8,84.01051459,-54.19003002,-46.44022937,104.2987506,-39.62004702,-34.32920937,JAR_PAY,JAR-PAY-8,"['HAY', 'WIN', 'YAY', 'SAW', 'ETA', 'LUG', 'WHY']",JAR-8_PAY-8,"['HAY-JAR-8', 'JAR-WIN-8', 'JAR-YAY-8', 'JAR-SAW-8', 'ETA-PAY-8', 'LUG-PAY-8', 'PAY-WHY-8', 'PAY-WIN-8']","['HAY-JAR', 'JAR-WIN', 'JAR-YAY', 'JAR-SAW', 'ETA-PAY', 'LUG-PAY', 'PAY-WHY', 'PAY-WIN']","['HAY-8', 'WIN-8', 'YAY-8', 'SAW-8', 'ETA-8', 'LUG-8', 'WHY-8', 'WIN-8']",0
LEG-OVA,1,37.55681159,137.684574,-68.68453837,53.69602259,148.781207,-44.57590737,LEG_OVA,LEG-OVA-1,"['SPY', 'WHO', 'RAW', 'NIX', 'PIE', 'RAD']",LEG-1_OVA-1,"['LEG-SPY-1', 'LEG-WHO-1', 'LEG-RAW-1', 'LEG-NIX-1', 'NIX-OVA-1', 'OVA-PIE-1', 'OVA-RAD-1']","['LEG-SPY', 'LEG-WHO', 'LEG-RAW', 'LEG-NIX', 'NIX-OVA', 'OVA-PIE', 'OVA-RAD']","['SPY-1', 'WHO-1', 'RAW-1', 'NIX-1', 'NIX-1', 'PIE-1', 'RAD-1']",0
BOY-FOX,2,108.4197686,11.93373498,-68.75523137,113.4612856,14.11545098,-39.83334437,BOY_FOX,BOY-FOX-2,"['BAH', 'ETA', 'CIS', 'ORC', 'SKY', 'TUX', 'TAG']",BOY-2_FOX-2,"['BAH-BOY-2', 'BOY-ETA-2', 'BOY-CIS-2', 'BOY-ORC-2', 'ETA-FOX-2', 'FOX-SKY-2', 'FOX-TUX-2', 'FOX-TAG-2']","['BAH-BOY', 'BOY-ETA', 'BOY-CIS', 'BOY-ORC', 'ETA-FOX', 'FOX-SKY', 'FOX-TUX', 'FOX-TAG']","['BAH-2', 'ETA-2', 'CIS-2', 'ORC-2', 'ETA-2', 'SKY-2', 'TUX-2', 'TAG-2']",0
FUN-NAY,5,-41.77578841,81.21320698,46.46754063,-14.06673741,88.98864298,50.76425863,FUN_NAY,FUN-NAY-5,"['DRY', 'FAN', 'VOW', 'BOA', 'JOB']",FUN-5_NAY-5,"['DRY-FUN-5', 'FUN-VOW-5', 'FAN-FUN-6', 'BOA-NAY-5', 'JOB-NAY-5']","['DRY-FUN', 'FAN-FUN', 'FUN-VOW', 'BOA-NAY', 'JOB-NAY']","['DRY-5', 'VOW-5', 'FAN-6', 'BOA-5', 'JOB-5']",0
CUP-PAW,4,-113.3547044,1.689936983,-56.48926237,-102.1497724,18.42387798,-36.97350437,CUP_PAW,CUP-PAW-4,"['BAR', 'DAY', 'HUG', 'SIR', 'DOG', 'SAY', 'VAN']",CUP-4_PAW-4,"['BAR-CUP-4', 'CUP-DAY-4', 'CUP-HUG-4', 'CUP-SIR-4', 'DAY-PAW-4', 'DOG-PAW-4', 'PAW-SAY-4', 'PAW-VAN-4']","['BAR-CUP', 'CUP-DAY', 'CUP-HUG', 'CUP-SIR', 'DAY-PAW', 'DOG-PAW', 'PAW-SAY', 'PAW-VAN']","['BAR-4', 'DAY-4', 'HUG-4', 'SIR-9', 'DAY-4', 'DOG-4', 'SAY-4', 'VAN-4']",0
ACE-HIT,7,82.95430959,41.79066798,4.395899628,96.86061759,65.50574698,19.02546163,ACE_HIT,ACE-HIT-7,"['BRO', 'EYE', 'NOM', 'DIG', 'SUN']",ACE-7_HIT-7,"['ACE-BRO-7', 'ACE-EYE-7', 'ACE-NOM-7', 'DIG-HIT-2', 'HIT-SUN-2', 'HIT-NOM-2', 'BRO-HIT-7', 'HIT-SUN-7', 'HIT-NOM-7']","['ACE-BRO', 'ACE-EYE', 'ACE-NOM', 'BRO-HIT', 'DIG-HIT', 'HIT-SUN', 'HIT-NOM']","['BRO-7', 'EYE-7', 'NOM-7', 'DIG-2', 'SUN-2', 'NOM-2', 'BRO-7', 'SUN-7', 'NOM-7']",0
KEY-WIG,9,-83.42824041,-117.391416,-20.98122137,-69.64055541,-103.036941,7.820439628,KEY_WIG,KEY-WIG-9,"['FIG', 'GOO', 'WOW', 'SAD', 'USE']",KEY-9_WIG-9,"['FIG-KEY-12', 'GOO-KEY-12', 'KEY-WOW-9', 'KEY-SAD-9', 'USE-WIG-9', 'WIG-WOW-9']","['FIG-KEY', 'GOO-KEY', 'KEY-WOW', 'KEY-SAD', 'USE-WIG', 'WIG-WOW']","['FIG-12', 'GOO-12', 'WOW-9', 'SAD-10', 'USE-9', 'WOW-9']",0
IRE-MAC,7,40.26749259,-0.069158017,49.85057663,68.15962259,1.329739983,66.84420363,IRE_MAC,IRE-MAC-7,"['EVE', 'GIG', 'LAW', 'RIB', 'AIR', 'FIX', 'POP']",IRE-7_MAC-7,"['EVE-IRE-14', 'GIG-IRE-14', 'IRE-LAW-14', 'IRE-RIB-14', 'AIR-MAC-11', 'FIX-MAC-11', 'FIX-MAC-7', 'MAC-POP-7']","['EVE-IRE', 'GIG-IRE', 'IRE-LAW', 'IRE-RIB', 'AIR-MAC', 'FIX-MAC', 'MAC-POP']","['EVE-14', 'GIG-14', 'LAW-14', 'RIB-14', 'AIR-11', 'FIX-11', 'FIX-7', 'POP-7']",0
HOW-SHY,5,-28.92061941,116.592725,4.278644628,3.807477594,125.976734,7.891281628,HOW_SHY,HOW-SHY-5,"['ELF', 'GAL', 'WAR', 'RUM', 'BOA', 'DRY', 'INK']",HOW-5_SHY-5,"['ELF-HOW-1', 'GAL-HOW-1', 'HOW-WAR-1', 'HOW-WAR-5', 'HOW-RUM-5', 'BOA-SHY-5', 'DRY-SHY-5', 'INK-SHY-3']","['ELF-HOW', 'GAL-HOW', 'HOW-WAR', 'HOW-RUM', 'BOA-SHY', 'DRY-SHY', 'INK-SHY']","['ELF-1', 'GAL-1', 'WAR-1', 'WAR-5', 'RUM-5', 'BOA-5', 'DRY-5', 'INK-3']",0
PIG-RUG,10,-19.93212741,-146.611042,5.949316628,6.241364594,-121.224164,32.61002663,PIG_RUG,PIG-RUG-10,"['EGG', 'MOO', 'ZAP', 'PRO', 'ALL', 'DAD', 'HIP']",PIG-10_RUG-10,"['EGG-PIG-10', 'MOO-PIG-10', 'PIG-ZAP-13', 'PIG-PRO-13', 'ALL-RUG-10', 'DAD-RUG-10', 'EGG-RUG-10', 'HIP-RUG-10']","['EGG-PIG', 'MOO-PIG', 'PIG-ZAP', 'PIG-PRO', 'ALL-RUG', 'DAD-RUG', 'EGG-RUG', 'HIP-RUG']","['EGG-10', 'MOO-10', 'ZAP-13', 'PRO-13', 'ALL-10', 'DAD-10', 'EGG-10', 'HIP-10']",0
BAH-BOY,2,97.16048159,-14.53845802,-78.92810637,108.4197686,11.93373498,-68.75523137,BAH_BOY,BAH-BOY-2,"['ETA', 'CIS', 'WIN', 'BAM', 'FOX', 'ORC']",BAH-2_BOY-2,"['BAH-ETA-2', 'BAH-CIS-2', 'BAH-ETA-8', 'BAH-WIN-8', 'BAH-BAM-8', 'BOY-FOX-2', 'BOY-ETA-2', 'BOY-CIS-2', 'BOY-ORC-2']","['BAH-ETA', 'BAH-CIS', 'BAH-WIN', 'BAH-BAM', 'BOY-FOX', 'BOY-ETA', 'BOY-CIS', 'BOY-ORC']","['ETA-2', 'CIS-2', 'ETA-8', 'WIN-8', 'BAM-8', 'FOX-2', 'ETA-2', 'CIS-2', 'ORC-2']",0
INK-SHY,3,-53.10752641,125.976734,-22.66342337,-28.92061941,133.549724,7.891281628,INK_SHY,INK-SHY-3,"['ALA', 'GUT', 'MAY', 'OIL', 'BOA', 'DRY', 'HOW']",INK-3_SHY-5,"['ALA-INK-3', 'GUT-INK-3', 'INK-MAY-3', 'INK-OIL-3', 'BOA-SHY-5', 'DRY-SHY-5', 'HOW-SHY-5']","['ALA-INK', 'GUT-INK', 'INK-MAY', 'INK-OIL', 'BOA-SHY', 'DRY-SHY', 'HOW-SHY']","['ALA-3', 'GUT-3', 'MAY-3', 'OIL-3', 'BOA-5', 'DRY-5', 'HOW-5']",0
FAN-MOP,6,-53.57925541,32.03279498,53.57610463,-41.14815841,51.12708598,63.86493863,FAN_MOP,FAN-MOP-6,"['PLY', 'FUN', 'ZZZ', 'NAN', 'DUH', 'JUG']",FAN-6_MOP-6,"['FAN-PLY-6', 'FAN-ZZZ-6', 'FAN-NAN-6', 'FAN-FUN-6', 'DUH-MOP-6', 'JUG-MOP-6', 'MOP-NAN-6']","['FAN-PLY', 'FAN-FUN', 'FAN-ZZZ', 'FAN-NAN', 'DUH-MOP', 'JUG-MOP', 'MOP-NAN']","['PLY-6', 'ZZZ-6', 'NAN-6', 'FUN-5', 'DUH-6', 'JUG-6', 'NAN-6']",0
DUH-SOY,6,-51.47386841,5.233506983,63.01992663,-25.26962541,6.414220983,63.54871163,DUH_SOY,DUH-SOY-6,"['TRY', 'MOP', 'FOG', 'PLY', 'RIB']",DUH-6_SOY-6,"['DUH-TRY-6', 'DUH-MOP-6', 'FOG-SOY-6', 'PLY-SOY-6', 'RIB-SOY-6', 'SOY-TRY-6']","['DUH-TRY', 'DUH-MOP', 'FOG-SOY', 'PLY-SOY', 'RIB-SOY', 'SOY-TRY']","['TRY-6', 'MOP-6', 'FOG-6', 'PLY-6', 'RIB-6', 'TRY-6']",0
OVA-RAD,1,37.55681159,135.015985,-44.57590737,45.56589559,148.781207,-17.33008237,OVA_RAD,OVA-RAD-1,"['LEG', 'NIX', 'PIE', 'BIO', 'GAL']",OVA-1_RAD-1,"['LEG-OVA-1', 'NIX-OVA-1', 'OVA-PIE-1', 'BIO-RAD-1', 'GAL-RAD-1', 'PIE-RAD-1']","['LEG-OVA', 'NIX-OVA', 'OVA-PIE', 'BIO-RAD', 'GAL-RAD', 'PIE-RAD']","['LEG-1', 'NIX-1', 'PIE-1', 'BIO-1', 'GAL-1', 'PIE-1']",0
FAX-ZOO,11,52.93065359,-79.92789602,45.84201263,53.59552959,-53.90876502,53.84225463,FAX_ZOO,FAX-ZOO-11,"['COW', 'EVE', 'LIE', 'JAM', 'WAS']",FAX-11_ZOO-11,"['COW-FAX-11', 'FAX-LIE-11', 'EVE-FAX-14', 'COW-ZOO-11', 'JAM-ZOO-11', 'WAS-ZOO-11']","['COW-FAX', 'EVE-FAX', 'FAX-LIE', 'COW-ZOO', 'JAM-ZOO', 'WAS-ZOO']","['COW-11', 'LIE-11', 'EVE-14', 'COW-11', 'JAM-11', 'WAS-11']",0
OFF-WHO,2,56.10229159,60.63561298,-84.02869737,79.07137459,110.670883,-81.79092937,OFF_WHO,OFF-WHO-2,"['ASK', 'CIS', 'FRO', 'GUN', 'LEG', 'NIX']",OFF-2_WHO-1,"['ASK-OFF-2', 'CIS-OFF-2', 'GUN-OFF-2', 'FRO-OFF-1', 'FRO-WHO-1', 'GUN-WHO-1', 'LEG-WHO-1', 'NIX-WHO-1']","['ASK-OFF', 'CIS-OFF', 'FRO-OFF', 'GUN-OFF', 'FRO-WHO', 'GUN-WHO', 'LEG-WHO', 'NIX-WHO']","['ASK-2', 'CIS-2', 'GUN-2', 'FRO-1', 'FRO-1', 'GUN-1', 'LEG-1', 'NIX-1']",1
BOA-REF,5,-28.63881841,97.75430098,25.92900463,-4.902155406,113.990935,32.01739663,BOA_REF,BOA-REF-5,"['WAR', 'SHY', 'NAY', 'DRY', 'RUM', 'VOW']",BOA-5_REF-5,"['BOA-WAR-5', 'BOA-SHY-5', 'BOA-NAY-5', 'DRY-REF-5', 'REF-RUM-5', 'REF-VOW-5']","['BOA-WAR', 'BOA-SHY', 'BOA-NAY', 'DRY-REF', 'REF-RUM', 'REF-VOW']","['WAR-5', 'SHY-5', 'NAY-5', 'DRY-5', 'RUM-5', 'VOW-5']",0
BIO-ELF,1,42.59283659,109.975758,-9.524659372,66.46786359,118.555503,-1.147938372,BIO_ELF,BIO-ELF-1,"['ARM', 'JOY', 'NOM', 'RAD', 'ADO', 'SPY', 'WAR', 'HOW']",BIO-1_ELF-1,"['ARM-BIO-1', 'BIO-JOY-1', 'BIO-NOM-1', 'BIO-RAD-1', 'ELF-SPY-1', 'ELF-WAR-1', 'ELF-HOW-1', 'ADO-ELF-5']","['ARM-BIO', 'BIO-JOY', 'BIO-NOM', 'BIO-RAD', 'ADO-ELF', 'ELF-SPY', 'ELF-WAR', 'ELF-HOW']","['ARM-1', 'JOY-1', 'NOM-1', 'RAD-1', 'SPY-1', 'WAR-1', 'HOW-1', 'ADO-5']",0
FLY-TAX,3,-95.65655241,74.10019898,-15.13246137,-84.06863141,96.82086198,-1.491527372,FLY_TAX,FLY-TAX-3,"['AGO', 'ALA', 'DRY', 'OIL', 'GIN', 'MOM', 'SAY']",FLY-3_TAX-3,"['AGO-FLY-3', 'ALA-FLY-3', 'FLY-OIL-3', 'DRY-FLY-5', 'FLY-OIL-5', 'MOM-TAX-3', 'GIN-TAX-4', 'SAY-TAX-4']","['AGO-FLY', 'ALA-FLY', 'DRY-FLY', 'FLY-OIL', 'GIN-TAX', 'MOM-TAX', 'SAY-TAX']","['AGO-3', 'ALA-3', 'OIL-3', 'DRY-5', 'OIL-5', 'MOM-3', 'GIN-4', 'SAY-4']",0
RUM-SIP,3,-28.66803741,135.503937,-69.18081237,-21.85544841,143.011165,-29.20266437,RUM_SIP,RUM-SIP-3,"['GUT', 'HOW', 'PIE', 'REF', 'HEX', 'MAY', 'WAX']",RUM-3_SIP-3,"['GUT-RUM-3', 'HOW-RUM-5', 'REF-RUM-5', 'PIE-RUM-1', 'HEX-SIP-3', 'MAY-SIP-3', 'SIP-WAX-3']","['GUT-RUM', 'HOW-RUM', 'PIE-RUM', 'REF-RUM', 'HEX-SIP', 'MAY-SIP', 'SIP-WAX']","['GUT-3', 'HOW-5', 'REF-5', 'PIE-1', 'HEX-3', 'MAY-3', 'WAX-3']",1
RAW-SPY,1,57.90937859,115.720687,-61.04676337,76.51529459,124.876711,-41.34419237,RAW_SPY,RAW-SPY-1,"['FRO', 'JOY', 'LEG', 'ELF', 'NIX']",RAW-1_SPY-1,"['FRO-RAW-1', 'JOY-RAW-1', 'LEG-RAW-1', 'ELF-SPY-1', 'LEG-SPY-1', 'NIX-SPY-1']","['FRO-RAW', 'JOY-RAW', 'LEG-RAW', 'ELF-SPY', 'LEG-SPY', 'NIX-SPY']","['FRO-1', 'JOY-1', 'LEG-1', 'ELF-1', 'LEG-1', 'NIX-1']",0
ACT-TAU,6,-51.10642441,-43.09522102,48.41176363,-23.40370241,-19.28789502,60.45120163,ACT_TAU,ACT-TAU-6,"['BUG', 'LAM', 'TRY', 'HAM', 'LIE', 'OLD', 'ZAP']",ACT-6_TAU-6,"['ACT-BUG-12', 'ACT-LAM-12', 'ACT-TRY-6', 'ACT-HAM-6', 'LIE-TAU-13', 'OLD-TAU-13', 'TAU-ZAP-13', 'LIE-TAU-14', 'OLD-TAU-14', 'LAM-TAU-12']","['ACT-BUG', 'ACT-LAM', 'ACT-TRY', 'ACT-HAM', 'LAM-TAU', 'LIE-TAU', 'OLD-TAU', 'TAU-ZAP']","['BUG-12', 'LAM-12', 'TRY-6', 'HAM-6', 'LIE-13', 'OLD-13', 'ZAP-13', 'LIE-14', 'OLD-14', 'LAM-12']",0
DUH-MOP,6,-51.47386841,5.233506983,63.54871163,-41.14815841,32.03279498,63.86493863,DUH_MOP,DUH-MOP-6,"['TRY', 'SOY', 'FAN', 'JUG', 'NAN']",DUH-6_MOP-6,"['DUH-TRY-6', 'DUH-SOY-6', 'FAN-MOP-6', 'JUG-MOP-6', 'MOP-NAN-6']","['DUH-TRY', 'DUH-SOY', 'FAN-MOP', 'JUG-MOP', 'MOP-NAN']","['TRY-6', 'SOY-6', 'FAN-6', 'JUG-6', 'NAN-6']",0
HIP-SAD,10,-46.30678341,-153.773805,-17.57409037,-32.92354741,-142.987594,11.08167163,HIP_SAD,HIP-SAD-10,"['FOR', 'RUG', 'NEW', 'ALL', 'GOO', 'KEY', 'WOW']",HIP-10_SAD-10,"['FOR-HIP-10', 'HIP-RUG-10', 'HIP-NEW-10', 'ALL-SAD-10', 'GOO-SAD-10', 'SAD-WOW-10', 'KEY-SAD-9']","['FOR-HIP', 'HIP-RUG', 'HIP-NEW', 'ALL-SAD', 'GOO-SAD', 'KEY-SAD', 'SAD-WOW']","['FOR-10', 'RUG-10', 'NEW-10', 'ALL-10', 'GOO-10', 'WOW-10', 'KEY-9']",0
EGG-PIG,10,4.830568594,-149.573482,21.92542263,6.241364594,-121.224164,32.61002663,EGG_PIG,EGG-PIG-10,"['ALL', 'RUG', 'FOR', 'MOO', 'ZAP', 'PRO']",EGG-10_PIG-10,"['ALL-EGG-10', 'EGG-RUG-10', 'EGG-FOR-10', 'EGG-MOO-10', 'MOO-PIG-10', 'PIG-RUG-10', 'PIG-ZAP-13', 'PIG-PRO-13']","['ALL-EGG', 'EGG-RUG', 'EGG-FOR', 'EGG-MOO', 'MOO-PIG', 'PIG-RUG', 'PIG-ZAP', 'PIG-PRO']","['ALL-10', 'RUG-10', 'FOR-10', 'MOO-10', 'MOO-10', 'RUG-10', 'ZAP-13', 'PRO-13']",0
EAR-GEL,10,46.59295959,-136.052756,7.895627628,53.08506359,-108.725841,23.04261663,EAR_GEL,EAR-GEL-10,"['MOO', 'LIE', 'WAS', 'DAD', 'SEX', 'PHI', 'ROB']",EAR-10_GEL-10,"['EAR-LIE-11', 'EAR-WAS-11', 'EAR-MOO-10', 'DAD-GEL-10', 'GEL-SEX-10', 'GEL-ROB-10', 'GEL-PHI-10']","['EAR-MOO', 'EAR-LIE', 'EAR-WAS', 'DAD-GEL', 'GEL-SEX', 'GEL-PHI', 'GEL-ROB']","['LIE-11', 'WAS-11', 'MOO-10', 'DAD-10', 'SEX-10', 'ROB-10', 'PHI-8']",0
HIT-NOM,2_7,76.18738459,65.50574698,-8.750120372,97.67347859,86.61888398,4.395899628,HIT_NOM,HIT-NOM-2_HIT-NOM-7,"['ACE', 'BRO', 'DIG', 'SUN', 'ARM', 'BIO', 'DUI']",HIT-2_NOM-2_HIT-7_NOM-7,"['DIG-HIT-2', 'HIT-SUN-2', 'ACE-HIT-7', 'BRO-HIT-7', 'HIT-SUN-7', 'ARM-NOM-1', 'BIO-NOM-1', 'DUI-NOM-2', 'ACE-NOM-7']","['ACE-HIT', 'BRO-HIT', 'DIG-HIT', 'HIT-SUN', 'ACE-NOM', 'ARM-NOM', 'BIO-NOM', 'DUI-NOM']","['DIG-2', 'SUN-2', 'ACE-7', 'BRO-7', 'SUN-7', 'ARM-1', 'BIO-1', 'DUI-2', 'ACE-7']",0
FOR-OAK,10,-1.859306406,-159.398511,-31.06690737,18.45301759,-148.691116,-11.69254437,FOR_OAK,FOR-OAK-10,"['EGG', 'GET', 'HIP', 'CAB', 'ROB']",FOR-10_OAK-10,"['EGG-FOR-10', 'FOR-GET-10', 'FOR-HIP-10', 'CAB-OAK-10', 'GET-OAK-10', 'OAK-ROB-10']","['EGG-FOR', 'FOR-GET', 'FOR-HIP', 'CAB-OAK', 'GET-OAK', 'OAK-ROB']","['EGG-10', 'GET-10', 'HIP-10', 'CAB-10', 'GET-10', 'ROB-10']",0
ELF-SPY,1,42.59283659,109.975758,-41.34419237,57.90937859,124.876711,-1.147938372,ELF_SPY,ELF-SPY-1,"['ADO', 'BIO', 'WAR', 'HOW', 'LEG', 'NIX', 'RAW']",ELF-1_SPY-1,"['BIO-ELF-1', 'ELF-WAR-1', 'ELF-HOW-1', 'ADO-ELF-5', 'LEG-SPY-1', 'NIX-SPY-1', 'RAW-SPY-1']","['ADO-ELF', 'BIO-ELF', 'ELF-WAR', 'ELF-HOW', 'LEG-SPY', 'NIX-SPY', 'RAW-SPY']","['BIO-1', 'WAR-1', 'HOW-1', 'ADO-5', 'LEG-1', 'NIX-1', 'RAW-1']",0
AGO-OAR,3,-102.5536564,87.41918798,-42.43610337,-77.59085641,99.85877998,-32.02837637,AGO_OAR,AGO-OAR-3,"['ALA', 'MIX', 'MOM', 'FLY', 'EGO', 'GYM']",AGO-3_OAR-3,"['AGO-ALA-3', 'AGO-MIX-3', 'AGO-MOM-3', 'AGO-FLY-3', 'EGO-OAR-3', 'GYM-OAR-3', 'MIX-OAR-3', 'MOM-OAR-3']","['AGO-ALA', 'AGO-MIX', 'AGO-MOM', 'AGO-FLY', 'EGO-OAR', 'GYM-OAR', 'MIX-OAR', 'MOM-OAR']","['ALA-3', 'MIX-3', 'MOM-3', 'FLY-3', 'EGO-3', 'GYM-3', 'MIX-3', 'MOM-3']",0
EON-YES,7,54.23545259,26.39750798,41.98318563,62.85992059,51.31187898,48.11208163,EON_YES,EON-YES-7,"['AHI', 'BRO', 'POP', 'NIL', 'TOY', 'GIG', 'WET']",EON-7_YES-7,"['AHI-EON-7', 'BRO-EON-7', 'EON-POP-7', 'EON-NIL-7', 'EON-TOY-7', 'NIL-YES-7', 'WET-YES-7', 'GIG-YES-14']","['AHI-EON', 'BRO-EON', 'EON-POP', 'EON-NIL', 'EON-TOY', 'GIG-YES', 'NIL-YES', 'WET-YES']","['AHI-7', 'BRO-7', 'POP-7', 'NIL-7', 'TOY-7', 'NIL-7', 'WET-7', 'GIG-14']",0
KEG-WAS,11,71.74941359,-81.86690602,10.55548263,83.77172959,-61.85164402,19.97496263,KEG_WAS,KEG-WAS-11,"['WHY', 'ODD', 'TAR', 'LUG', 'EAR', 'PHI', 'ZOO']",KEG-11_WAS-11,"['KEG-ODD-11', 'KEG-TAR-11', 'KEG-LUG-11', 'KEG-WHY-8', 'KEG-TAR-8', 'KEG-LUG-8', 'EAR-WAS-11', 'PHI-WAS-11', 'TAR-WAS-11', 'WAS-ZOO-11']","['KEG-WHY', 'KEG-ODD', 'KEG-TAR', 'KEG-LUG', 'EAR-WAS', 'PHI-WAS', 'TAR-WAS', 'WAS-ZOO']","['ODD-11', 'TAR-11', 'LUG-11', 'WHY-8', 'TAR-8', 'LUG-8', 'EAR-11', 'PHI-11', 'TAR-11', 'ZOO-11']",0
ALL-SAD,10,-46.30678341,-142.987594,11.08167163,-21.26114741,-138.6957,32.20581763,ALL_SAD,ALL-SAD-10,"['PRO', 'EGG', 'RUG', 'GOO', 'HIP', 'KEY', 'WOW']",ALL-10_SAD-10,"['ALL-EGG-10', 'ALL-RUG-10', 'ALL-PRO-10', 'GOO-SAD-10', 'HIP-SAD-10', 'SAD-WOW-10', 'KEY-SAD-9']","['ALL-PRO', 'ALL-EGG', 'ALL-RUG', 'GOO-SAD', 'HIP-SAD', 'KEY-SAD', 'SAD-WOW']","['EGG-10', 'RUG-10', 'PRO-13', 'GOO-10', 'HIP-10', 'WOW-10', 'KEY-9']",0
GUT-HEX,3,-58.81736041,125.501099,-73.40293337,-57.82588741,138.550331,-49.45211537,GUT_HEX,GUT-HEX-3,"['ALA', 'INK', 'RUM', 'OIL', 'SIP', 'MAY', 'MIX']",GUT-3_HEX-3,"['ALA-GUT-3', 'GUT-INK-3', 'GUT-RUM-3', 'GUT-OIL-3', 'HEX-SIP-3', 'HEX-MAY-3', 'HEX-MIX-3']","['ALA-GUT', 'GUT-INK', 'GUT-RUM', 'GUT-OIL', 'HEX-SIP', 'HEX-MAY', 'HEX-MIX']","['ALA-3', 'INK-3', 'RUM-3', 'OIL-3', 'SIP-3', 'MAY-3', 'MIX-3']",0
LEG-RAW,1,53.69602259,115.720687,-68.68453837,76.51529459,137.684574,-61.04676337,LEG_RAW,LEG-RAW-1,"['OVA', 'SPY', 'WHO', 'NIX', 'FRO', 'JOY']",LEG-1_RAW-1,"['LEG-OVA-1', 'LEG-SPY-1', 'LEG-WHO-1', 'LEG-NIX-1', 'FRO-RAW-1', 'JOY-RAW-1', 'RAW-SPY-1']","['LEG-OVA', 'LEG-SPY', 'LEG-WHO', 'LEG-NIX', 'FRO-RAW', 'JOY-RAW', 'RAW-SPY']","['OVA-1', 'SPY-1', 'WHO-1', 'NIX-1', 'FRO-1', 'JOY-1', 'SPY-1']",0
DUB-WAR,1_5,22.01100359,99.97916498,20.21671563,43.10971859,118.646189,31.93446463,DUB_WAR,DUB-WAR-1_DUB-WAR-5,"['ADO', 'ARM', 'TOY', 'WET', 'BOA', 'ELF', 'HOW']",DUB-1_WAR-1_DUB-5_WAR-5,"['ARM-DUB-1', 'DUB-WET-1', 'ADO-DUB-5', 'DUB-TOY-5', 'ELF-WAR-1', 'HOW-WAR-1', 'ADO-WAR-5', 'BOA-WAR-5', 'HOW-WAR-5']","['ADO-DUB', 'ARM-DUB', 'DUB-TOY', 'DUB-WET', 'ADO-WAR', 'BOA-WAR', 'ELF-WAR', 'HOW-WAR']","['ARM-1', 'WET-1', 'ADO-5', 'TOY-5', 'ELF-1', 'HOW-1', 'ADO-5', 'BOA-5', 'HOW-5']",0
DAD-GEL,10,25.22672259,-147.27426,0.517395628,53.08506359,-136.052756,7.895627628,DAD_GEL,DAD-GEL-10,"['RUG', 'ROB', 'GET', 'EAR', 'SEX', 'PHI']",DAD-10_GEL-10,"['DAD-RUG-10', 'DAD-ROB-10', 'DAD-GET-10', 'EAR-GEL-10', 'GEL-SEX-10', 'GEL-ROB-10', 'GEL-PHI-10']","['DAD-RUG', 'DAD-ROB', 'DAD-GET', 'EAR-GEL', 'GEL-SEX', 'GEL-PHI', 'GEL-ROB']","['RUG-10', 'ROB-10', 'GET-10', 'EAR-10', 'SEX-10', 'ROB-10', 'PHI-8']",0
RIB-SOY,6,-25.26962541,0.831416983,63.01992663,-1.325779406,6.414220983,77.87267963,RIB_SOY,RIB-SOY-6,"['ERA', 'FOG', 'IRE', 'JUG', 'DUH', 'PLY', 'TRY']",RIB-6_SOY-6,"['ERA-RIB-14', 'FOG-RIB-14', 'IRE-RIB-14', 'ERA-RIB-6', 'FOG-RIB-6', 'JUG-RIB-6', 'DUH-SOY-6', 'FOG-SOY-6', 'PLY-SOY-6', 'SOY-TRY-6']","['ERA-RIB', 'FOG-RIB', 'IRE-RIB', 'JUG-RIB', 'DUH-SOY', 'FOG-SOY', 'PLY-SOY', 'SOY-TRY']","['ERA-14', 'FOG-14', 'IRE-14', 'ERA-6', 'FOG-6', 'JUG-6', 'DUH-6', 'FOG-6', 'PLY-6', 'TRY-6']",0
TAR-WHY,8,71.15719559,-76.11056602,-20.31834037,93.63453159,-61.09995302,-11.12986337,TAR_WHY,TAR-WHY-8,"['KEG', 'PHI', 'SEX', 'WAS', 'LUG', 'PAY', 'SAW']",TAR-8_WHY-8,"['KEG-TAR-11', 'PHI-TAR-11', 'TAR-WAS-11', 'KEG-TAR-8', 'PHI-TAR-8', 'SEX-TAR-8', 'KEG-WHY-8', 'LUG-WHY-8', 'PAY-WHY-8', 'SAW-WHY-8']","['KEG-TAR', 'PHI-TAR', 'SEX-TAR', 'TAR-WAS', 'KEG-WHY', 'LUG-WHY', 'PAY-WHY', 'SAW-WHY']","['KEG-11', 'PHI-11', 'WAS-11', 'KEG-8', 'PHI-8', 'SEX-8', 'KEG-8', 'LUG-8', 'PAY-8', 'SAW-8']",0
